COLOR_GrasSurface         
N043.38.54.278 E001.21.31.388
N043.38.54.426 E001.21.31.472
N043.38.54.580 E001.21.31.622
N043.38.54.668 E001.21.31.783
N043.38.54.728 E001.21.31.948
N043.38.54.812 E001.21.32.265
N043.38.54.903 E001.21.32.672
N043.38.54.960 E001.21.32.935
N043.38.54.981 E001.21.33.058
N043.38.54.998 E001.21.33.246
N043.38.55.018 E001.21.33.466
N043.38.55.040 E001.21.33.827
N043.38.56.137 E001.21.33.662
N043.38.56.098 E001.21.33.032
N043.38.56.088 E001.21.32.801
N043.38.56.086 E001.21.32.594
N043.38.56.092 E001.21.32.432
N043.38.56.104 E001.21.32.258
N043.38.56.124 E001.21.32.065
N043.38.56.156 E001.21.31.891
N043.38.56.201 E001.21.31.710
N043.38.56.254 E001.21.31.528
N043.38.56.304 E001.21.31.407
N043.38.56.357 E001.21.31.323
N043.38.56.411 E001.21.31.276
N043.38.56.465 E001.21.31.252
N043.38.57.337 E001.21.31.123
N043.38.57.400 E001.21.31.121
N043.38.57.464 E001.21.31.143
N043.38.57.522 E001.21.31.184
N043.38.57.584 E001.21.31.256
N043.38.57.639 E001.21.31.341
N043.38.57.723 E001.21.31.494
N043.38.57.818 E001.21.31.709
N043.38.57.877 E001.21.31.879
N043.38.57.905 E001.21.32.003
N043.38.57.924 E001.21.32.153
N043.38.57.941 E001.21.32.345
N043.38.58.045 E001.21.33.446
N043.38.59.130 E001.21.33.277
N043.38.59.146 E001.21.31.971
N043.38.59.151 E001.21.31.764
N043.38.59.163 E001.21.31.608
N043.38.59.190 E001.21.31.410
N043.38.59.230 E001.21.31.197
N043.38.59.289 E001.21.30.991
N043.38.59.348 E001.21.30.850
N043.38.59.420 E001.21.30.730
N043.38.59.492 E001.21.30.649
N043.38.59.562 E001.21.30.597
N043.38.59.655 E001.21.30.560
N043.38.59.824 E001.21.30.518
N043.39.00.074 E001.21.30.482
N043.39.02.176 E001.21.30.196
N043.39.03.401 E001.21.30.029
N043.39.03.496 E001.21.30.040
N043.39.03.597 E001.21.30.101
N043.39.03.732 E001.21.30.201
N043.39.03.827 E001.21.30.297
N043.39.03.930 E001.21.30.448
N043.39.04.015 E001.21.30.633
N043.39.04.071 E001.21.30.826
N043.39.04.274 E001.21.31.621
N043.39.04.330 E001.21.31.868
N043.39.04.362 E001.21.32.074
N043.39.04.404 E001.21.32.554
N043.39.06.025 E001.21.32.378
N043.39.05.829 E001.21.29.873
N043.39.05.845 E001.21.29.763
N043.39.05.875 E001.21.29.671
N043.39.05.916 E001.21.29.583
N043.39.05.961 E001.21.29.507
N043.39.06.025 E001.21.29.450
N043.39.06.108 E001.21.29.403
N043.39.06.207 E001.21.29.377
N043.39.07.602 E001.21.29.163
N043.39.07.737 E001.21.29.148
N043.39.07.890 E001.21.29.143
N043.39.08.030 E001.21.29.155
N043.39.08.144 E001.21.29.181
N043.39.08.235 E001.21.29.224
N043.39.08.345 E001.21.29.307
N043.39.08.480 E001.21.29.437
N043.39.08.542 E001.21.29.510
N043.39.08.594 E001.21.29.600
N043.39.08.652 E001.21.29.743
N043.39.08.706 E001.21.29.927
N043.39.08.792 E001.21.30.249
N043.39.08.944 E001.21.30.829
N043.39.08.990 E001.21.31.030
N043.39.09.022 E001.21.31.202
N043.39.09.040 E001.21.31.368
N043.39.09.084 E001.21.31.941
N043.39.10.174 E001.21.31.794
N043.39.10.138 E001.21.31.154
N043.39.10.129 E001.21.30.860
N043.39.10.132 E001.21.30.680
N043.39.10.145 E001.21.30.516
N043.39.10.179 E001.21.30.336
N043.39.10.231 E001.21.30.094
N043.39.10.281 E001.21.29.907
N043.39.10.334 E001.21.29.767
N043.39.10.404 E001.21.29.615
N043.39.10.491 E001.21.29.471
N043.39.10.576 E001.21.29.344
N043.39.10.679 E001.21.29.230
N043.39.10.817 E001.21.29.115
N043.39.11.146 E001.21.28.843
N043.39.11.224 E001.21.28.789
N043.39.11.307 E001.21.28.748
N043.39.11.449 E001.21.28.707
N043.39.11.598 E001.21.28.672
N043.39.11.744 E001.21.28.656
N043.39.11.843 E001.21.28.661
N043.39.11.965 E001.21.28.682
N043.39.12.159 E001.21.28.733
N043.39.12.306 E001.21.28.777
N043.39.12.625 E001.21.28.875
N043.39.13.155 E001.21.29.036
N043.39.13.595 E001.21.29.169
N043.39.14.954 E001.21.29.594
N043.39.15.264 E001.21.29.692
N043.39.15.434 E001.21.29.744
N043.39.15.545 E001.21.29.772
N043.39.15.675 E001.21.29.794
N043.39.15.818 E001.21.29.808
N043.39.16.027 E001.21.29.816
N043.39.16.210 E001.21.29.813
N043.39.16.405 E001.21.29.785
N043.39.16.588 E001.21.29.761
N043.39.16.834 E001.21.29.729
N043.39.17.122 E001.21.29.690
N043.39.21.854 E001.21.29.043
N043.39.27.749 E001.21.28.225
N043.39.28.038 E001.21.28.183
N043.39.28.286 E001.21.28.138
N043.39.28.404 E001.21.28.116
N043.39.28.528 E001.21.28.093
N043.39.28.638 E001.21.28.063
N043.39.28.727 E001.21.28.033
N043.39.28.813 E001.21.27.995
N043.39.28.916 E001.21.27.933
N043.39.29.020 E001.21.27.852
N043.39.29.116 E001.21.27.769
N043.39.29.218 E001.21.27.666
N043.39.29.317 E001.21.27.550
N043.39.29.415 E001.21.27.407
N043.39.29.500 E001.21.27.252
N043.39.29.567 E001.21.27.089
N043.39.29.620 E001.21.26.938
N043.39.29.677 E001.21.26.711
N043.39.29.708 E001.21.26.527
N043.39.29.730 E001.21.26.277
N043.39.29.737 E001.21.26.073
N043.39.29.730 E001.21.25.894
N043.39.29.712 E001.21.25.681
N043.39.29.680 E001.21.25.474
N043.39.29.641 E001.21.25.302
N043.39.29.614 E001.21.25.192
N043.39.29.593 E001.21.25.022
N043.39.29.506 E001.21.24.217
N043.39.29.503 E001.21.24.077
N043.39.29.513 E001.21.23.936
N043.39.29.550 E001.21.23.718
N043.39.28.333 E001.21.23.878
N043.39.28.339 E001.21.24.132
N043.39.28.345 E001.21.24.463
N043.39.28.337 E001.21.24.787
N043.39.28.315 E001.21.25.176
N043.39.28.297 E001.21.25.403
N043.39.28.261 E001.21.25.705
N043.39.28.236 E001.21.25.869
N043.39.28.196 E001.21.26.063
N043.39.28.142 E001.21.26.220
N043.39.28.081 E001.21.26.344
N043.39.27.988 E001.21.26.466
N043.39.27.882 E001.21.26.573
N043.39.27.797 E001.21.26.633
N043.39.27.696 E001.21.26.675
N043.39.27.535 E001.21.26.711
N043.39.27.423 E001.21.26.728
N043.39.27.319 E001.21.26.737
N043.39.27.204 E001.21.26.745
N043.39.27.100 E001.21.26.741
N043.39.27.023 E001.21.26.733
N043.39.26.937 E001.21.26.707
N043.39.26.838 E001.21.26.669
N043.39.26.743 E001.21.26.614
N043.39.26.630 E001.21.26.517
N043.39.26.567 E001.21.26.444
N043.39.26.509 E001.21.26.354
N043.39.26.454 E001.21.26.249
N043.39.26.402 E001.21.26.127
N043.39.26.336 E001.21.25.959
N043.39.26.295 E001.21.25.836
N043.39.26.240 E001.21.25.614
N043.39.26.084 E001.21.24.950
N043.39.26.040 E001.21.24.754
N043.39.26.013 E001.21.24.620
N043.39.25.994 E001.21.24.476
N043.39.25.979 E001.21.24.317
N043.39.25.969 E001.21.24.187
N043.39.24.860 E001.21.24.374
N043.39.24.877 E001.21.24.563
N043.39.24.887 E001.21.24.777
N043.39.24.893 E001.21.25.031
N043.39.24.884 E001.21.25.278
N043.39.24.868 E001.21.25.547
N043.39.24.835 E001.21.25.828
N043.39.24.800 E001.21.26.091
N043.39.24.777 E001.21.26.285
N043.39.24.733 E001.21.26.478
N043.39.24.675 E001.21.26.657
N043.39.24.606 E001.21.26.798
N043.39.24.547 E001.21.26.893
N043.39.24.480 E001.21.26.957
N043.39.24.376 E001.21.27.028
N043.39.24.204 E001.21.27.112
N043.39.24.126 E001.21.27.137
N043.39.24.066 E001.21.27.146
N043.39.24.007 E001.21.27.141
N043.39.23.934 E001.21.27.126
N043.39.23.596 E001.21.27.029
N043.39.23.526 E001.21.27.002
N043.39.23.469 E001.21.26.958
N043.39.23.408 E001.21.26.894
N043.39.23.353 E001.21.26.806
N043.39.23.300 E001.21.26.705
N043.39.23.249 E001.21.26.580
N043.39.23.200 E001.21.26.426
N043.39.23.138 E001.21.26.196
N043.39.22.929 E001.21.25.254
N043.39.22.898 E001.21.25.106
N043.39.22.876 E001.21.24.966
N043.39.22.844 E001.21.24.624
N043.39.21.747 E001.21.24.792
N043.39.21.761 E001.21.25.019
N043.39.21.768 E001.21.25.202
N043.39.21.765 E001.21.25.415
N043.39.21.756 E001.21.25.604
N043.39.21.738 E001.21.25.801
N043.39.21.693 E001.21.26.301
N043.39.21.664 E001.21.26.561
N043.39.21.645 E001.21.26.709
N043.39.21.611 E001.21.26.852
N043.39.21.568 E001.21.27.000
N043.39.21.517 E001.21.27.144
N043.39.21.463 E001.21.27.250
N043.39.21.409 E001.21.27.336
N043.39.21.348 E001.21.27.393
N043.39.21.249 E001.21.27.465
N043.39.21.124 E001.21.27.535
N043.39.21.011 E001.21.27.579
N043.39.20.938 E001.21.27.594
N043.39.20.855 E001.21.27.601
N043.39.20.773 E001.21.27.587
N043.39.20.686 E001.21.27.565
N043.39.20.538 E001.21.27.505
N043.39.20.427 E001.21.27.442
N043.39.20.339 E001.21.27.373
N043.39.20.252 E001.21.27.275
N043.39.20.196 E001.21.27.179
N043.39.20.124 E001.21.27.021
N043.39.20.061 E001.21.26.834
N043.39.20.010 E001.21.26.648
N043.39.19.814 E001.21.25.731
N043.39.19.773 E001.21.25.547
N043.39.19.747 E001.21.25.429
N043.39.19.725 E001.21.25.301
N043.39.19.718 E001.21.25.194
N043.39.19.709 E001.21.25.064
N043.39.18.624 E001.21.25.202
N043.39.18.638 E001.21.25.383
N043.39.18.641 E001.21.25.525
N043.39.18.639 E001.21.25.716
N043.39.18.635 E001.21.25.934
N043.39.18.619 E001.21.26.147
N043.39.18.603 E001.21.26.324
N043.39.18.573 E001.21.26.518
N043.39.18.524 E001.21.26.697
N043.39.18.468 E001.21.26.838
N043.39.18.402 E001.21.26.975
N043.39.18.340 E001.21.27.082
N043.39.18.251 E001.21.27.197
N043.39.18.163 E001.21.27.293
N043.39.18.061 E001.21.27.381
N043.39.17.941 E001.21.27.468
N043.39.17.866 E001.21.27.506
N043.39.17.765 E001.21.27.534
N043.39.16.942 E001.21.27.645
N043.39.16.713 E001.21.27.672
N043.39.16.625 E001.21.27.682
N043.39.16.519 E001.21.27.679
N043.39.16.382 E001.21.27.657
N043.39.16.255 E001.21.27.625
N043.39.16.172 E001.21.27.595
N043.39.16.097 E001.21.27.550
N043.39.16.042 E001.21.27.508
N043.39.15.989 E001.21.27.452
N043.39.15.874 E001.21.27.313
N043.39.15.787 E001.21.27.187
N043.39.15.735 E001.21.27.106
N043.39.15.699 E001.21.27.037
N043.39.15.657 E001.21.26.943
N043.39.15.606 E001.21.26.812
N043.39.15.569 E001.21.26.685
N043.39.15.529 E001.21.26.541
N043.39.15.494 E001.21.26.373
N043.39.15.467 E001.21.26.190
N043.39.14.949 E001.21.21.682
N043.39.14.927 E001.21.21.464
N043.39.14.907 E001.21.21.237
N043.39.14.891 E001.21.21.010
N043.39.14.828 E001.21.20.052
N043.39.14.799 E001.21.19.685
N043.39.14.748 E001.21.18.886
N043.39.14.705 E001.21.18.254
N043.39.14.689 E001.21.17.974
N043.39.14.678 E001.21.17.692
N043.39.14.666 E001.21.17.353
N043.39.14.620 E001.21.15.549
N043.39.14.590 E001.21.14.385
N043.39.14.589 E001.21.14.113
N043.39.14.599 E001.21.13.892
N043.39.14.625 E001.21.13.720
N043.39.14.676 E001.21.13.554
N043.39.14.740 E001.21.13.393
N043.39.14.794 E001.21.13.288
N043.39.14.853 E001.21.13.176
N043.39.14.949 E001.21.13.054
N043.39.15.142 E001.21.12.855
N043.39.15.478 E001.21.12.524
N043.39.15.619 E001.21.12.404
N043.39.15.833 E001.21.12.266
N043.39.16.144 E001.21.12.116
N043.39.16.317 E001.21.12.035
N043.39.16.492 E001.21.11.967
N043.39.16.616 E001.21.11.923
N043.39.16.723 E001.21.11.899
N043.39.16.843 E001.21.11.896
N043.39.16.956 E001.21.11.912
N043.39.17.034 E001.21.11.948
N043.39.17.140 E001.21.12.019
N043.39.17.240 E001.21.12.119
N043.39.17.318 E001.21.12.217
N043.39.17.390 E001.21.12.357
N043.39.17.448 E001.21.12.515
N043.39.17.502 E001.21.12.705
N043.39.17.545 E001.21.12.925
N043.39.17.567 E001.21.13.114
N043.39.17.603 E001.21.13.515
N043.39.17.620 E001.21.13.691
N043.39.18.702 E001.21.13.532
N043.39.18.670 E001.21.13.151
N043.39.18.663 E001.21.13.032
N043.39.18.667 E001.21.12.901
N043.39.18.678 E001.21.12.704
N043.39.18.790 E001.21.11.621
N043.39.18.810 E001.21.11.438
N043.39.18.828 E001.21.11.340
N043.39.18.854 E001.21.11.245
N043.39.18.897 E001.21.11.141
N043.39.18.956 E001.21.11.038
N043.39.19.030 E001.21.10.935
N043.39.19.106 E001.21.10.852
N043.39.19.197 E001.21.10.770
N043.39.19.277 E001.21.10.714
N043.39.19.352 E001.21.10.676
N043.39.19.443 E001.21.10.644
N043.39.19.546 E001.21.10.623
N043.39.19.650 E001.21.10.619
N043.39.19.756 E001.21.10.631
N043.39.19.844 E001.21.10.658
N043.39.19.942 E001.21.10.711
N043.39.20.056 E001.21.10.795
N043.39.20.167 E001.21.10.905
N043.39.20.255 E001.21.11.037
N043.39.20.305 E001.21.11.150
N043.39.20.362 E001.21.11.306
N043.39.20.417 E001.21.11.505
N043.39.20.558 E001.21.12.091
N043.39.20.687 E001.21.12.626
N043.39.20.713 E001.21.12.792
N043.39.20.730 E001.21.12.972
N043.39.20.750 E001.21.13.234
N043.39.21.813 E001.21.13.092
N043.39.21.794 E001.21.12.830
N043.39.21.793 E001.21.12.648
N043.39.21.803 E001.21.12.392
N043.39.21.815 E001.21.12.180
N043.39.21.897 E001.21.11.367
N043.39.21.923 E001.21.11.153
N043.39.21.943 E001.21.10.999
N043.39.21.970 E001.21.10.880
N043.39.22.006 E001.21.10.779
N043.39.22.059 E001.21.10.674
N043.39.22.137 E001.21.10.544
N043.39.22.215 E001.21.10.448
N043.39.22.309 E001.21.10.354
N043.39.22.417 E001.21.10.283
N043.39.22.543 E001.21.10.228
N043.39.22.651 E001.21.10.198
N043.39.22.770 E001.21.10.187
N043.39.22.899 E001.21.10.201
N043.39.23.042 E001.21.10.258
N043.39.23.131 E001.21.10.315
N043.39.23.223 E001.21.10.402
N043.39.23.320 E001.21.10.513
N043.39.23.391 E001.21.10.622
N043.39.23.451 E001.21.10.766
N043.39.23.514 E001.21.10.943
N043.39.23.576 E001.21.11.167
N043.39.23.774 E001.21.11.989
N043.39.23.824 E001.21.12.219
N043.39.23.849 E001.21.12.384
N043.39.23.903 E001.21.12.959
N043.39.24.952 E001.21.12.734
N043.39.24.927 E001.21.12.292
N043.39.24.930 E001.21.12.020
N043.39.24.970 E001.21.11.516
N043.39.25.049 E001.21.10.780
N043.39.25.076 E001.21.10.571
N043.39.25.098 E001.21.10.446
N043.39.25.142 E001.21.10.320
N043.39.25.203 E001.21.10.199
N043.39.25.295 E001.21.10.058
N043.39.25.370 E001.21.09.973
N043.39.25.460 E001.21.09.886
N043.39.25.539 E001.21.09.838
N043.39.25.614 E001.21.09.805
N043.39.25.699 E001.21.09.775
N043.39.25.815 E001.21.09.745
N043.39.25.967 E001.21.09.710
N043.39.26.058 E001.21.09.700
N043.39.26.231 E001.21.09.683
N043.39.26.396 E001.21.09.675
N043.39.26.507 E001.21.09.689
N043.39.26.598 E001.21.09.718
N043.39.26.703 E001.21.09.789
N043.39.26.808 E001.21.09.874
N043.39.26.904 E001.21.09.978
N043.39.27.009 E001.21.10.112
N043.39.27.065 E001.21.10.200
N043.39.27.107 E001.21.10.337
N043.39.27.189 E001.21.10.664
N043.39.27.345 E001.21.11.327
N043.39.27.444 E001.21.11.762
N043.39.27.463 E001.21.11.871
N043.39.27.475 E001.21.11.994
N043.39.27.503 E001.21.12.299
N043.39.28.575 E001.21.12.190
N043.39.28.557 E001.21.11.836
N043.39.28.553 E001.21.11.686
N043.39.28.558 E001.21.11.470
N043.39.28.585 E001.21.11.114
N043.39.28.654 E001.21.10.417
N043.39.28.682 E001.21.10.193
N043.39.28.702 E001.21.10.056
N043.39.28.732 E001.21.09.917
N043.39.28.775 E001.21.09.794
N043.39.28.824 E001.21.09.688
N043.39.28.883 E001.21.09.598
N043.39.28.959 E001.21.09.511
N043.39.29.047 E001.21.09.434
N043.39.29.178 E001.21.09.351
N043.39.29.297 E001.21.09.308
N043.39.29.447 E001.21.09.271
N043.39.31.471 E001.21.09.000
N043.39.31.353 E001.21.07.465
N043.39.24.650 E001.21.08.386
N043.39.24.595 E001.21.08.376
N043.39.24.358 E001.21.08.216
N043.39.24.274 E001.21.08.147
N043.39.24.234 E001.21.08.093
N043.39.24.072 E001.21.07.762
N043.39.24.038 E001.21.07.675
N043.39.24.020 E001.21.07.573
N043.39.23.920 E001.21.06.163
N043.39.24.046 E001.21.06.150
N043.39.23.414 E001.20.56.981
N043.39.22.436 E001.20.57.090
N043.39.23.047 E001.21.05.053
N043.39.23.069 E001.21.05.347
N043.39.23.108 E001.21.05.621
N043.39.23.157 E001.21.05.991
N043.39.23.186 E001.21.06.240
N043.39.23.277 E001.21.06.226
N043.39.23.365 E001.21.07.437
N043.39.23.374 E001.21.07.635
N043.39.23.364 E001.21.07.774
N043.39.23.337 E001.21.07.919
N043.39.23.293 E001.21.08.069
N043.39.23.228 E001.21.08.223
N043.39.23.142 E001.21.08.375
N043.39.23.049 E001.21.08.499
N043.39.22.980 E001.21.08.567
N043.39.22.896 E001.21.08.624
N043.39.22.235 E001.21.08.717
N043.39.22.127 E001.21.08.709
N043.39.21.980 E001.21.08.670
N043.39.21.873 E001.21.08.617
N043.39.21.794 E001.21.08.552
N043.39.21.716 E001.21.08.456
N043.39.21.657 E001.21.08.342
N043.39.21.623 E001.21.08.224
N043.39.21.601 E001.21.08.083
N043.39.21.430 E001.21.06.470
N043.39.21.612 E001.21.06.452
N043.39.20.948 E001.20.57.315
N043.39.19.997 E001.20.57.433
N043.39.20.675 E001.21.06.584
N043.39.20.840 E001.21.06.559
N043.39.20.943 E001.21.07.976
N043.39.20.949 E001.21.08.111
N043.39.20.947 E001.21.08.225
N043.39.20.927 E001.21.08.333
N043.39.20.896 E001.21.08.450
N043.39.20.851 E001.21.08.545
N043.39.20.779 E001.21.08.655
N043.39.20.687 E001.21.08.759
N043.39.20.592 E001.21.08.836
N043.39.20.490 E001.21.08.902
N043.39.20.379 E001.21.08.954
N043.39.20.285 E001.21.08.982
N043.39.19.260 E001.21.09.120
N043.39.19.125 E001.21.09.129
N043.39.19.022 E001.21.09.125
N043.39.18.917 E001.21.09.094
N043.39.18.804 E001.21.09.036
N043.39.18.695 E001.21.08.950
N043.39.18.600 E001.21.08.841
N043.39.18.518 E001.21.08.680
N043.39.18.470 E001.21.08.521
N043.39.18.442 E001.21.08.351
N043.39.18.358 E001.21.07.139
N043.39.18.542 E001.21.07.117
N043.39.17.836 E001.20.57.672
N043.39.16.867 E001.20.57.824
N043.39.17.507 E001.21.06.577
N043.39.17.538 E001.21.06.770
N043.39.17.570 E001.21.06.921
N043.39.17.711 E001.21.07.248
N043.39.17.808 E001.21.08.570
N043.39.17.809 E001.21.08.686
N043.39.17.787 E001.21.08.796
N043.39.17.752 E001.21.08.910
N043.39.17.700 E001.21.09.044
N043.39.17.623 E001.21.09.153
N043.39.17.524 E001.21.09.241
N043.39.17.346 E001.21.09.348
N043.39.17.215 E001.21.09.398
N043.39.17.084 E001.21.09.423
N043.39.16.378 E001.21.09.521
N043.39.15.423 E001.21.09.655
N043.39.15.245 E001.21.09.677
N043.39.15.168 E001.21.09.677
N043.39.15.076 E001.21.09.665
N043.39.14.979 E001.21.09.627
N043.39.14.891 E001.21.09.583
N043.39.14.783 E001.21.09.515
N043.39.14.672 E001.21.09.437
N043.39.14.557 E001.21.09.342
N043.39.14.456 E001.21.09.245
N043.39.14.387 E001.21.09.165
N043.39.14.309 E001.21.09.048
N043.39.14.232 E001.21.08.925
N043.39.14.149 E001.21.08.777
N043.39.14.096 E001.21.08.659
N043.39.14.048 E001.21.08.547
N043.39.14.011 E001.21.08.423
N043.39.13.979 E001.21.08.282
N043.39.13.959 E001.21.08.100
N043.39.13.573 E001.21.02.770
N043.39.13.230 E001.20.58.021
N043.39.13.210 E001.20.57.857
N043.39.13.175 E001.20.57.690
N043.39.13.124 E001.20.57.525
N043.39.13.063 E001.20.57.354
N043.39.12.987 E001.20.57.184
N043.39.12.918 E001.20.57.051
N043.39.12.845 E001.20.56.936
N043.39.12.754 E001.20.56.826
N043.39.12.648 E001.20.56.717
N043.39.12.537 E001.20.56.627
N043.39.12.409 E001.20.56.548
N043.39.12.278 E001.20.56.486
N043.39.12.152 E001.20.56.447
N043.39.11.990 E001.20.56.422
N043.39.11.851 E001.20.56.431
N043.39.10.207 E001.20.56.677
N043.39.10.313 E001.20.57.766
N043.39.11.122 E001.20.57.649
N043.39.11.237 E001.20.57.641
N043.39.11.386 E001.20.57.640
N043.39.11.530 E001.20.57.660
N043.39.11.680 E001.20.57.709
N043.39.11.738 E001.20.57.734
N043.39.11.880 E001.20.57.825
N043.39.12.042 E001.20.57.945
N043.39.12.151 E001.20.58.063
N043.39.12.255 E001.20.58.198
N043.39.12.351 E001.20.58.362
N043.39.12.422 E001.20.58.504
N043.39.12.470 E001.20.58.621
N043.39.12.509 E001.20.58.752
N043.39.12.530 E001.20.58.881
N043.39.12.534 E001.20.59.007
N043.39.12.526 E001.20.59.129
N043.39.12.502 E001.20.59.269
N043.39.12.456 E001.20.59.437
N043.39.12.398 E001.20.59.604
N043.39.12.317 E001.20.59.777
N043.39.12.224 E001.20.59.941
N043.39.12.128 E001.21.00.070
N043.39.12.037 E001.21.00.168
N043.39.11.931 E001.21.00.267
N043.39.11.822 E001.21.00.355
N043.39.11.716 E001.21.00.418
N043.39.11.573 E001.21.00.471
N043.39.11.429 E001.21.00.511
N043.39.10.579 E001.21.00.633
N043.39.10.672 E001.21.01.717
N043.39.11.365 E001.21.01.609
N043.39.11.523 E001.21.01.593
N043.39.11.663 E001.21.01.591
N043.39.11.822 E001.21.01.621
N043.39.11.984 E001.21.01.682
N043.39.12.128 E001.21.01.765
N043.39.12.247 E001.21.01.849
N043.39.12.372 E001.21.01.969
N043.39.12.475 E001.21.02.094
N043.39.12.596 E001.21.02.284
N043.39.12.698 E001.21.02.498
N043.39.12.759 E001.21.02.696
N043.39.12.799 E001.21.02.873
N043.39.12.800 E001.21.03.097
N043.39.12.787 E001.21.03.340
N043.39.12.763 E001.21.03.530
N043.39.12.729 E001.21.03.693
N043.39.12.674 E001.21.03.871
N043.39.12.602 E001.21.04.059
N043.39.12.517 E001.21.04.228
N043.39.12.418 E001.21.04.379
N043.39.12.303 E001.21.04.518
N043.39.12.163 E001.21.04.650
N043.39.12.025 E001.21.04.748
N043.39.11.917 E001.21.04.809
N043.39.11.803 E001.21.04.851
N043.39.11.666 E001.21.04.886
N043.39.10.839 E001.21.05.004
N043.39.11.003 E001.21.06.732
N043.39.11.728 E001.21.06.636
N043.39.11.870 E001.21.06.623
N043.39.12.011 E001.21.06.624
N043.39.12.151 E001.21.06.659
N043.39.12.259 E001.21.06.706
N043.39.12.387 E001.21.06.776
N043.39.12.515 E001.21.06.850
N043.39.12.633 E001.21.06.950
N043.39.12.735 E001.21.07.061
N043.39.12.795 E001.21.07.145
N043.39.12.874 E001.21.07.263
N043.39.12.955 E001.21.07.413
N043.39.13.021 E001.21.07.565
N043.39.13.078 E001.21.07.727
N043.39.13.121 E001.21.07.907
N043.39.13.159 E001.21.08.119
N043.39.13.185 E001.21.08.307
N043.39.13.205 E001.21.08.531
N043.39.13.222 E001.21.08.881
N043.39.13.227 E001.21.09.131
N043.39.13.222 E001.21.09.294
N043.39.13.202 E001.21.09.453
N043.39.13.172 E001.21.09.630
N043.39.13.126 E001.21.09.823
N043.39.13.076 E001.21.09.987
N043.39.13.014 E001.21.10.162
N043.39.12.934 E001.21.10.326
N043.39.12.827 E001.21.10.499
N043.39.12.707 E001.21.10.678
N043.39.12.610 E001.21.10.793
N043.39.12.515 E001.21.10.885
N043.39.12.401 E001.21.10.984
N043.39.12.276 E001.21.11.072
N043.39.11.667 E001.21.11.444
N043.39.11.436 E001.21.11.585
N043.39.11.109 E001.21.11.778
N043.39.10.752 E001.21.11.961
N043.39.10.634 E001.21.12.017
N043.39.10.554 E001.21.12.055
N043.39.10.477 E001.21.12.080
N043.39.07.339 E001.21.12.709
N043.39.06.767 E001.21.12.821
N043.39.06.519 E001.21.12.865
N043.39.06.133 E001.21.12.918
N043.39.05.842 E001.21.12.958
N043.39.05.374 E001.21.13.022
N043.39.04.963 E001.21.13.071
N043.39.04.664 E001.21.13.104
N043.39.04.565 E001.21.13.113
N043.39.04.404 E001.21.13.118
N043.39.02.800 E001.21.13.133
N043.39.02.708 E001.21.13.130
N043.39.02.626 E001.21.13.121
N043.39.02.521 E001.21.13.103
N043.39.02.397 E001.21.13.073
N043.39.02.268 E001.21.13.013
N043.39.02.116 E001.21.12.925
N043.39.01.966 E001.21.12.816
N043.39.01.853 E001.21.12.711
N043.39.01.734 E001.21.12.556
N043.39.01.662 E001.21.12.452
N043.39.01.578 E001.21.12.297
N043.39.01.494 E001.21.12.101
N043.39.01.388 E001.21.11.800
N043.39.01.343 E001.21.11.661
N043.39.01.256 E001.21.11.415
N043.39.01.204 E001.21.11.276
N043.39.01.133 E001.21.11.083
N043.39.01.068 E001.21.10.908
N043.39.00.976 E001.21.10.690
N043.39.00.862 E001.21.10.421
N043.39.00.765 E001.21.10.215
N043.39.00.691 E001.21.10.041
N043.39.00.642 E001.21.09.860
N043.39.00.614 E001.21.09.675
N043.39.00.614 E001.21.09.411
N043.39.00.638 E001.21.09.151
N043.39.00.685 E001.21.08.813
N043.39.00.767 E001.21.08.445
N043.39.00.835 E001.21.08.242
N043.39.00.961 E001.21.08.002
N043.39.01.299 E001.21.07.421
N043.39.05.128 E001.21.02.044
N043.39.05.238 E001.21.01.858
N043.39.05.445 E001.21.01.453
N043.39.05.413 E001.21.01.073
N043.39.05.270 E001.21.00.901
N043.39.05.034 E001.21.00.691
N043.39.04.755 E001.21.01.249
N043.39.04.559 E001.21.01.582
N043.39.03.665 E001.21.02.869
N043.39.01.861 E001.21.05.407
N043.39.00.556 E001.21.07.187
N043.39.00.399 E001.21.07.384
N043.39.00.322 E001.21.07.467
N043.39.00.201 E001.21.07.536
N043.39.00.034 E001.21.07.581
N043.38.59.781 E001.21.07.624
N043.38.59.627 E001.21.07.653
N043.38.59.415 E001.21.07.660
N043.38.59.289 E001.21.07.639
N043.38.59.184 E001.21.07.597
N043.38.59.101 E001.21.07.537
N043.38.59.048 E001.21.07.441
N043.38.59.006 E001.21.07.226
N043.38.58.984 E001.21.06.900
N043.38.58.964 E001.21.06.577
N043.38.58.965 E001.21.06.385
N043.38.58.975 E001.21.06.193
N043.38.58.990 E001.21.06.098
N043.38.59.065 E001.21.05.911
N043.38.59.341 E001.21.05.519
N043.38.59.560 E001.21.05.248
N043.38.59.734 E001.21.05.010
N043.39.01.022 E001.21.03.197
N043.39.02.425 E001.21.01.236
N043.39.04.790 E001.20.57.960
N043.39.04.349 E001.20.57.360
N043.39.02.578 E001.20.59.824
N043.39.01.081 E001.21.01.893
N043.38.59.780 E001.21.03.768
N043.38.59.012 E001.21.04.813
N043.38.58.866 E001.21.04.957
N043.38.58.704 E001.21.05.104
N043.38.58.558 E001.21.05.218
N043.38.58.404 E001.21.05.297
